#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moist,2,mqtt.angizehco.com,15,toossab,461,2022-06-23T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,470,2022-06-23T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,464,2022-06-23T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-23T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,462,2022-06-23T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,458,2022-06-23T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-23T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-23T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,457,2022-06-23T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,461,2022-06-23T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,463,2022-06-23T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-23T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-23T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,465,2022-06-23T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,460,2022-06-23T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,462,2022-06-23T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,464,2022-06-24T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,461,2022-06-24T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,464,2022-06-24T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,463,2022-06-24T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,468,2022-06-24T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,471,2022-06-24T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,470,2022-06-24T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-24T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,464,2022-06-24T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,475,2022-06-24T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-24T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,476,2022-06-24T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,472,2022-06-24T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,469,2022-06-24T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-24T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-24T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,471,2022-06-24T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,466,2022-06-24T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,473,2022-06-24T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,468,2022-06-24T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,475,2022-06-24T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,468,2022-06-24T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,465,2022-06-24T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,475,2022-06-24T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,463,2022-06-25T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,476,2022-06-25T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,474,2022-06-25T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,478,2022-06-25T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,481,2022-06-25T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,477,2022-06-25T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,478,2022-06-25T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,476,2022-06-25T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,475,2022-06-25T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,477,2022-06-25T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,476,2022-06-25T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,481,2022-06-25T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,482,2022-06-25T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,472,2022-06-25T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,469,2022-06-25T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,480,2022-06-25T15:00:00Z
