#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Temperature,1,mqtt.angizehco.com,4,toossab,29.99,2022-11-22T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.9,2022-11-22T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.5,2022-11-22T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.92,2022-11-22T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-22T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-22T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.3,2022-11-22T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.28,2022-11-22T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.6,2022-11-22T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.59,2022-11-22T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.49,2022-11-22T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.5,2022-11-22T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.4,2022-11-22T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.39,2022-11-22T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.3,2022-11-22T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.19,2022-11-22T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.19,2022-11-22T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.09,2022-11-22T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-22T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.89,2022-11-23T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-23T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.79,2022-11-23T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-23T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.81,2022-11-23T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.68,2022-11-23T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-23T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.11,2022-11-23T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.19,2022-11-23T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.4,2022-11-23T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.49,2022-11-23T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.7,2022-11-23T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.98,2022-11-23T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.8,2022-11-23T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.8,2022-11-23T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.79,2022-11-23T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.88,2022-11-23T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.7,2022-11-23T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.7,2022-11-23T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.79,2022-11-23T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.61,2022-11-23T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.59,2022-11-23T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.49,2022-11-23T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.4,2022-11-23T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.29,2022-11-24T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.19,2022-11-24T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.09,2022-11-24T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.99,2022-11-24T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.18,2022-11-24T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-24T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-24T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.79,2022-11-24T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.9,2022-11-24T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.89,2022-11-24T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.99,2022-11-24T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-24T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.1,2022-11-24T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.9,2022-11-24T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-24T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.79,2022-11-24T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-24T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-24T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-24T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-24T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-24T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.69,2022-11-24T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-11-24T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.61,2022-11-24T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-11-25T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-11-25T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.51,2022-11-25T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-25T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.19,2022-11-25T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.11,2022-11-25T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-25T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.1,2022-11-25T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-25T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28,2022-11-25T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.08,2022-11-25T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.31,2022-11-25T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.3,2022-11-25T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-25T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.2,2022-11-25T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.19,2022-11-25T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.39,2022-11-25T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-11-25T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-11-25T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.69,2022-11-25T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-11-25T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-11-25T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.6,2022-11-25T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.49,2022-11-25T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.5,2022-11-26T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.4,2022-11-26T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.3,2022-11-26T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.29,2022-11-26T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.3,2022-11-26T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.4,2022-11-26T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-11-26T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-11-26T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28,2022-11-26T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.2,2022-11-26T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.9,2022-11-26T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.08,2022-11-26T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-26T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.31,2022-11-26T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.2,2022-11-26T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.99,2022-11-26T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.19,2022-11-26T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.91,2022-11-26T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.1,2022-11-26T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.01,2022-11-26T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.3,2022-11-26T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.4,2022-11-26T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-26T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.19,2022-11-26T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-27T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-27T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-27T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.98,2022-11-27T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.79,2022-11-27T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-27T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.31,2022-11-27T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.59,2022-11-27T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-27T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.79,2022-11-27T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.9,2022-11-27T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29,2022-11-27T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.1,2022-11-27T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.29,2022-11-27T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.2,2022-11-27T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.5,2022-11-27T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.68,2022-11-27T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.5,2022-11-27T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.49,2022-11-27T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.39,2022-11-27T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.38,2022-11-27T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.31,2022-11-27T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.37,2022-11-27T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.29,2022-11-27T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.1,2022-11-28T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.1,2022-11-28T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.09,2022-11-28T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.9,2022-11-28T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.69,2022-11-28T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-28T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30,2022-11-28T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.59,2022-11-28T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.7,2022-11-28T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.79,2022-11-28T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.79,2022-11-28T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.89,2022-11-28T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,30.89,2022-11-28T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.48,2022-11-28T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.5,2022-11-28T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.41,2022-11-28T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.39,2022-11-28T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.29,2022-11-28T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,29.2,2022-11-28T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.78,2022-11-28T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-28T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-28T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-28T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.59,2022-11-28T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-11-29T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-11-29T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.39,2022-11-29T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-29T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-29T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28,2022-11-29T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-29T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.28,2022-11-29T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-11-29T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.4,2022-11-29T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-11-29T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-29T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.62,2022-11-29T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.7,2022-11-29T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-29T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-29T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.8,2022-11-29T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.89,2022-11-29T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.69,2022-11-29T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-29T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-11-29T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-11-29T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.58,2022-11-29T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.31,2022-11-29T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-30T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.92,2022-11-30T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.79,2022-11-30T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.68,2022-11-30T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-11-30T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.6,2022-11-30T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.69,2022-11-30T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.91,2022-11-30T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-30T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.1,2022-11-30T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.31,2022-11-30T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.31,2022-11-30T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.3,2022-11-30T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.4,2022-11-30T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.39,2022-11-30T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.3,2022-11-30T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.2,2022-11-30T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.1,2022-11-30T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-30T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.19,2022-11-30T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.29,2022-11-30T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.09,2022-11-30T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.9,2022-11-30T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.99,2022-11-30T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.79,2022-12-01T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.38,2022-12-01T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.69,2022-12-01T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.5,2022-12-01T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.69,2022-12-01T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.98,2022-12-01T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.1,2022-12-01T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-01T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.57,2022-12-01T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.5,2022-12-01T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.5,2022-12-01T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.39,2022-12-01T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.21,2022-12-01T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.3,2022-12-01T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.29,2022-12-01T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.19,2022-12-01T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.32,2022-12-01T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.29,2022-12-01T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.09,2022-12-01T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27,2022-12-02T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27,2022-12-02T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.99,2022-12-02T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.9,2022-12-02T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.8,2022-12-02T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.7,2022-12-02T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.79,2022-12-02T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.69,2022-12-02T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.61,2022-12-02T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.7,2022-12-02T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.79,2022-12-02T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.79,2022-12-02T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.7,2022-12-02T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.69,2022-12-02T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.69,2022-12-02T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.6,2022-12-02T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.6,2022-12-02T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.6,2022-12-02T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.4,2022-12-02T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.21,2022-12-02T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.09,2022-12-02T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.99,2022-12-02T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.09,2022-12-02T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27,2022-12-02T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27,2022-12-03T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.99,2022-12-03T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.9,2022-12-03T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.88,2022-12-03T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.7,2022-12-03T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.49,2022-12-03T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.7,2022-12-03T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.86,2022-12-03T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.1,2022-12-03T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.19,2022-12-03T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.38,2022-12-03T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.4,2022-12-03T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.17,2022-12-03T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-12-03T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.58,2022-12-03T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.6,2022-12-03T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.49,2022-12-03T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.59,2022-12-03T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.5,2022-12-03T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.89,2022-12-03T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.78,2022-12-03T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.8,2022-12-03T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.7,2022-12-03T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.62,2022-12-03T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.49,2022-12-04T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.6,2022-12-04T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.51,2022-12-04T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.5,2022-12-04T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.18,2022-12-04T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-12-04T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.3,2022-12-04T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,28.2,2022-12-04T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.6,2022-12-04T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.68,2022-12-04T09:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.79,2022-12-04T10:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.99,2022-12-04T11:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.69,2022-12-04T12:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.79,2022-12-04T13:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.59,2022-12-04T14:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.48,2022-12-04T15:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.28,2022-12-04T16:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,27.1,2022-12-04T17:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.99,2022-12-04T18:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.9,2022-12-04T19:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.49,2022-12-04T20:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.2,2022-12-04T21:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.1,2022-12-04T22:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26,2022-12-04T23:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.09,2022-12-05T00:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.09,2022-12-05T01:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.09,2022-12-05T02:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.1,2022-12-05T03:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.09,2022-12-05T04:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.3,2022-12-05T05:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.38,2022-12-05T06:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.41,2022-12-05T07:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.49,2022-12-05T08:00:00Z
Temperature,1,mqtt.angizehco.com,4,toossab,26.58,2022-12-05T09:00:00Z
