#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-26T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.5,2022-02-26T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432,2022-02-26T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-02-26T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,422,2022-02-26T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.3333333,2022-02-26T09:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430,2022-02-26T10:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429.5,2022-02-26T11:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430.5,2022-02-26T12:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-02-26T13:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430.6666667,2022-02-26T14:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,424,2022-02-26T15:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-26T16:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-26T17:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-26T18:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,424,2022-02-26T19:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,425.5,2022-02-26T20:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,426,2022-02-26T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,426,2022-02-26T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,426,2022-02-26T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,425.6666667,2022-02-27T00:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,425.5,2022-02-27T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-27T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,426.5,2022-02-27T03:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433,2022-02-27T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432.5,2022-02-27T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434.5,2022-02-27T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433,2022-02-27T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-02-27T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435.6666667,2022-02-27T09:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437,2022-02-27T10:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-02-27T11:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.6666667,2022-02-27T12:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429,2022-02-27T13:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.5,2022-02-27T14:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.3333333,2022-02-27T15:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429,2022-02-27T16:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-02-27T17:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433,2022-02-27T18:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433.5,2022-02-27T19:00:00Z
